City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Liku,ID,2021-07-20 23:09:27,-0.7275,119.8922,76.06,87,100,2.75,overcast clouds
261,Fort Beaufort,ZA,2021-07-20 23:09:28,-32.7748,26.6338,45.99,88,100,8.48,light rain
262,Nouadhibou,MR,2021-07-20 23:09:28,20.931,-17.0347,69.82,84,2,14.32,clear sky
263,Belyy Yar,RU,2021-07-20 23:08:13,53.6039,91.3903,60.69,88,0,4.47,clear sky
264,Celestun,MX,2021-07-20 23:04:59,20.8667,-90.4,84.38,71,4,14.99,clear sky
265,Norfolk,US,2021-07-20 23:07:45,42.1668,-71.2495,84.15,77,1,6.91,haze
266,Bilma,NE,2021-07-20 23:09:29,18.6853,12.9164,91.62,23,32,9.1,scattered clouds
267,Mount Gambier,AU,2021-07-20 23:09:29,-37.8333,140.7667,48.38,81,100,4.61,overcast clouds
268,Dingle,PH,2021-07-20 23:08:06,10.9995,122.6711,78.91,87,88,11.54,overcast clouds
269,Alta Floresta,BR,2021-07-20 23:09:30,-9.8756,-56.0861,76.73,38,1,1.12,clear sky
270,Victor Harbor,AU,2021-07-20 23:09:30,-35.5667,138.6167,48.47,87,96,1.01,overcast clouds
271,Salinas,US,2021-07-20 23:06:29,36.6777,-121.6555,94.01,64,1,10.36,clear sky
272,Blagoyevo,RU,2021-07-20 23:09:30,63.3667,47.9167,54.23,72,53,4.74,broken clouds
273,Feicheng,CN,2021-07-20 23:09:31,35.2606,117.9675,81.43,95,97,10.18,light rain
274,Kissidougou,GN,2021-07-20 23:09:31,9.1848,-10.0999,69.42,97,54,4.76,light rain
275,Querecotillo,PE,2021-07-20 23:09:32,-4.8378,-80.6456,74.55,59,0,17.78,clear sky
276,Pathein,MM,2021-07-20 23:08:07,16.7833,94.7333,78.01,92,100,11.99,overcast clouds
277,Talnakh,RU,2021-07-20 23:08:17,69.4865,88.3972,52.93,72,0,3.44,clear sky
278,Bereda,ES,2021-07-20 23:09:17,43.2686,-7.5406,61.57,97,34,1.16,scattered clouds
279,Mahebourg,MU,2021-07-20 23:08:44,-20.4081,57.7,71.26,61,69,20.89,broken clouds
280,Cap Estate,LC,2021-07-20 23:09:32,14.0833,-60.95,82.06,74,40,6.91,scattered clouds
281,Bandar-E Lengeh,IR,2021-07-20 23:09:33,26.5579,54.8807,90.97,69,89,5.66,overcast clouds
282,Kitimat,CA,2021-07-20 23:09:33,54.0524,-128.6534,70.38,54,68,6.8,light rain
283,Kamphaeng Phet,TH,2021-07-20 23:09:33,16.25,99.5,74.37,93,100,2.33,overcast clouds
284,Encheng,CN,2021-07-20 23:09:34,22.1839,112.3026,76.05,96,100,3.65,light rain
285,Kaitangata,NZ,2021-07-20 23:03:35,-46.2817,169.8464,39.92,78,87,4.5,overcast clouds
286,Myitkyina,MM,2021-07-20 23:09:34,25.3833,97.4,77.45,98,100,0.4,moderate rain
287,Aksu,CN,2021-07-20 23:09:34,41.1231,80.2644,73.76,46,89,6.49,overcast clouds
288,Naze,JP,2021-07-20 23:09:35,28.3667,129.4833,77.92,92,100,33.02,overcast clouds
289,Marmaris,TR,2021-07-20 23:09:35,36.855,28.2742,78.78,80,0,7.16,clear sky
290,Zhigansk,RU,2021-07-20 23:08:05,66.7697,123.3711,59.16,65,100,15.46,overcast clouds
291,Sitka,US,2021-07-20 23:07:23,57.0531,-135.33,62.49,67,20,9.22,few clouds
292,Bergen,NO,2021-07-20 23:04:42,60.392,5.328,54.09,88,20,6.91,few clouds
293,Chapada Dos Guimaraes,BR,2021-07-20 23:09:36,-15.4606,-55.7497,67.66,23,0,3.27,clear sky
294,Cockburn Town,TC,2021-07-20 23:09:37,21.4612,-71.1419,84.16,70,40,13.8,scattered clouds
295,Port-Gentil,GA,2021-07-20 23:09:38,-0.7193,8.7815,75.31,77,83,13.47,broken clouds
296,Kiunga,PG,2021-07-20 23:09:38,-6.1219,141.2906,72.63,98,100,1.12,overcast clouds
297,Kavaratti,IN,2021-07-20 23:08:27,10.5669,72.642,82.17,79,100,19.06,overcast clouds
298,Ponta Delgada,PT,2021-07-20 23:04:52,37.7333,-25.6667,68.72,100,40,11.5,scattered clouds
299,Kismayo,SO,2021-07-20 23:07:07,-0.3582,42.5454,76.19,83,73,18.57,broken clouds
300,Felanitx,ES,2021-07-20 23:09:39,39.4696,3.1483,77.13,75,31,2.46,scattered clouds
301,Padang,ID,2021-07-20 23:09:39,-0.9492,100.3543,73.45,83,100,3.06,overcast clouds
302,Shahpur,IN,2021-07-20 23:09:39,16.7,76.8333,74.44,85,100,15.86,moderate rain
303,Oxbow,CA,2021-07-20 23:09:40,49.2333,-102.1676,69.75,51,100,10.54,moderate rain
304,San Jose,US,2021-07-20 23:06:03,37.3394,-121.895,93.9,46,20,10.36,smoke
305,Copiapo,CL,2021-07-20 23:09:40,-27.3667,-70.3333,47.89,40,0,0.29,clear sky
306,College,US,2021-07-20 23:06:50,64.8569,-147.8028,84.99,35,40,9.22,smoke
307,Moose Factory,CA,2021-07-20 23:09:40,51.2585,-80.6094,63.93,44,3,6.15,clear sky
308,Labytnangi,RU,2021-07-20 23:09:41,66.6572,66.4183,51.08,91,56,7.09,broken clouds
309,Weston,US,2021-07-20 23:06:52,26.1004,-80.3998,85.98,83,75,0.0,broken clouds
310,Lancaster,US,2021-07-20 23:09:41,40.2504,-76.2499,85.95,65,1,1.01,haze
311,Gorontalo,ID,2021-07-20 23:09:42,0.5412,123.0595,77.07,87,93,1.57,light rain
312,Asau,RO,2021-07-20 23:09:42,46.4333,26.4,63.95,93,69,3.13,broken clouds
313,Portland,US,2021-07-20 23:09:42,45.5234,-122.6762,84.43,46,20,1.99,few clouds
314,Kolvereid,NO,2021-07-20 23:09:43,64.8655,11.6047,50.83,80,100,11.16,light rain
315,Kungurtug,RU,2021-07-20 23:09:43,50.5994,97.5228,53.6,92,70,0.6,broken clouds
316,Georgetown,MY,2021-07-20 23:07:45,5.4112,100.3354,80.89,83,20,0.0,few clouds
317,Mezen,RU,2021-07-20 23:05:14,65.8522,44.24,49.53,97,90,5.19,overcast clouds
318,San Quintin,MX,2021-07-20 23:08:55,30.4833,-115.95,76.62,65,17,14.61,few clouds
319,Vostok,RU,2021-07-20 23:09:44,46.4856,135.8833,78.3,68,93,0.2,overcast clouds
320,Wuda,CN,2021-07-20 23:09:44,39.4994,106.7117,72.73,62,16,22.1,few clouds
321,Lazaro Cardenas,MX,2021-07-20 23:09:44,17.9583,-102.2,85.14,74,100,8.7,overcast clouds
322,Sobolevo,RU,2021-07-20 23:09:45,54.4299,31.8996,59.36,64,100,5.97,overcast clouds
323,Sioux Lookout,CA,2021-07-20 23:09:45,50.1001,-91.917,76.48,27,100,3.36,overcast clouds
324,Sao Jose Da Coroa Grande,BR,2021-07-20 23:09:45,-8.8978,-35.1478,75.02,83,21,7.02,few clouds
325,Ilhabela,BR,2021-07-20 23:09:46,-23.7781,-45.3581,59.85,71,100,2.39,overcast clouds
326,Narsaq,GL,2021-07-20 23:03:11,60.9167,-46.05,46.62,95,100,5.37,moderate rain
327,Hualmay,PE,2021-07-20 23:09:46,-11.0964,-77.6139,64.87,76,20,7.54,few clouds
328,Ouadda,CF,2021-07-20 23:09:46,8.0777,22.4007,69.1,93,92,2.19,light rain
329,Richards Bay,ZA,2021-07-20 23:09:47,-28.783,32.0377,59.92,35,0,5.66,clear sky
330,Sovetskoye,RU,2021-07-20 23:09:48,52.2861,85.4131,58.39,97,100,1.77,overcast clouds
331,Gasa,PS,2021-07-20 23:09:48,31.5,34.4667,80.58,70,2,6.58,clear sky
332,Black Forest,US,2021-07-20 23:09:48,39.0131,-104.7008,86.67,29,1,8.01,clear sky
333,Avallon,FR,2021-07-20 23:09:49,47.4833,3.9,58.96,92,0,4.65,clear sky
334,Okha,RU,2021-07-20 23:09:49,53.5739,142.9478,63.34,71,100,14.25,overcast clouds
335,Half Moon Bay,US,2021-07-20 23:09:49,37.4636,-122.4286,91.58,70,20,8.05,few clouds
336,Pitimbu,BR,2021-07-20 23:09:50,-7.4706,-34.8086,73.99,82,51,9.8,broken clouds
337,Fort Nelson,CA,2021-07-20 23:09:50,58.8053,-122.7002,67.95,61,77,4.56,broken clouds
338,Mehamn,NO,2021-07-20 23:09:50,71.0357,27.8492,42.66,95,98,18.59,light rain
339,Seoul,KR,2021-07-20 23:08:14,37.5683,126.9778,81.91,67,99,3.02,overcast clouds
340,Karratha,AU,2021-07-20 23:06:43,-20.7377,116.8463,68.11,79,36,7.72,scattered clouds
341,Peniche,PT,2021-07-20 23:09:39,39.3558,-9.3811,66.29,86,95,16.44,overcast clouds
342,Imbituba,BR,2021-07-20 23:09:51,-28.24,-48.6703,58.89,83,100,7.49,overcast clouds
343,Sao Filipe,CV,2021-07-20 23:09:51,14.8961,-24.4956,73.54,85,51,5.37,broken clouds
344,Arona,ES,2021-07-20 23:09:52,28.0996,-16.681,66.83,76,20,12.66,few clouds
345,Coihaique,CL,2021-07-20 23:08:15,-45.5752,-72.0662,42.75,81,40,2.3,scattered clouds
346,Gander,CA,2021-07-20 23:09:52,48.9682,-54.5906,68.16,100,90,10.0,overcast clouds
347,Wanxian,CN,2021-07-20 23:09:53,30.8039,108.3897,78.19,91,23,2.75,few clouds
348,Oranjemund,NA,2021-07-20 23:09:53,-28.55,16.4333,50.74,72,1,11.23,clear sky
349,Kalianget,ID,2021-07-20 23:09:53,-7.05,113.9333,79.52,76,40,11.25,scattered clouds
350,Norman Wells,CA,2021-07-20 23:08:25,65.282,-126.8329,82.83,35,25,10.29,scattered clouds
351,Pisco,PE,2021-07-20 23:08:08,-13.7,-76.2167,62.65,82,90,6.91,overcast clouds
352,Mukhen,RU,2021-07-20 23:09:54,48.1,136.1,82.24,60,80,2.95,broken clouds
353,Lysychovo,UA,2021-07-20 23:09:55,48.4968,23.2899,62.2,98,83,6.04,broken clouds
354,Bambous Virieux,MU,2021-07-20 23:04:31,-20.3428,57.7575,71.22,61,77,20.62,broken clouds
355,Huicungo,PE,2021-07-20 23:09:55,-7.2833,-76.8,73.8,78,51,1.25,broken clouds
356,Caraguatay,AR,2021-07-20 23:09:55,-26.6059,-54.7809,49.21,61,42,1.32,scattered clouds
357,West Bend,US,2021-07-20 23:09:56,43.4253,-88.1834,77.79,78,75,5.99,broken clouds
358,Aswan,EG,2021-07-20 23:08:21,24.0934,32.907,95.63,15,51,13.82,broken clouds
359,Hami,CN,2021-07-20 23:09:56,42.8,93.45,70.16,61,53,7.0,broken clouds
360,Nikki,BJ,2021-07-20 23:09:56,9.9401,3.2108,74.41,83,81,6.78,broken clouds
361,San Jeronimo,PE,2021-07-20 23:09:57,-11.9472,-75.2829,51.26,71,61,4.79,broken clouds
362,Casa Grande,US,2021-07-20 23:09:22,32.8795,-111.7573,106.63,30,1,0.0,clear sky
363,Pangnirtung,CA,2021-07-20 23:09:57,66.1451,-65.7125,42.06,97,100,4.41,light rain
364,Aginskoye,RU,2021-07-20 23:09:57,51.1,114.53,64.72,81,100,2.71,heavy intensity rain
365,Homer,US,2021-07-20 23:09:24,59.6425,-151.5483,60.08,89,90,3.44,light rain
366,Mitu,CO,2021-07-20 23:09:58,1.1983,-70.1733,72.45,98,55,2.44,broken clouds
367,Feijo,BR,2021-07-20 23:09:58,-8.1642,-70.3536,74.55,62,14,1.01,few clouds
368,Makokou,GA,2021-07-20 23:09:58,0.5738,12.8642,74.84,75,98,2.86,light rain
369,Quatre Cocos,MU,2021-07-20 23:09:59,-20.2078,57.7625,71.1,62,81,20.76,broken clouds
370,Chapais,CA,2021-07-20 23:06:32,49.7834,-74.8492,67.86,39,81,7.83,broken clouds
371,Chaman,PK,2021-07-20 23:09:59,30.9236,66.4512,77.11,14,0,7.9,clear sky
372,Gorele,TR,2021-07-20 23:10:00,41.0308,39.0031,81.84,92,80,5.39,broken clouds
373,Kruisfontein,ZA,2021-07-20 23:07:35,-34.0033,24.7314,48.88,76,98,17.18,overcast clouds
374,Pringsewu,ID,2021-07-20 23:10:00,-5.3582,104.9744,73.15,97,80,3.62,broken clouds
375,Vestmannaeyjar,IS,2021-07-20 23:10:00,63.4427,-20.2734,52.83,91,73,11.99,broken clouds
376,Charters Towers,AU,2021-07-20 23:10:01,-20.1,146.2667,60.82,32,5,13.94,clear sky
377,Souillac,MU,2021-07-20 23:10:03,-20.5167,57.5167,71.37,64,63,19.93,broken clouds
378,Itoman,JP,2021-07-20 23:10:03,26.1247,127.6694,80.62,89,75,33.38,light intensity shower rain
379,Kholuy,RU,2021-07-20 23:10:04,56.575,41.8692,58.06,67,0,3.51,clear sky
380,San Juan Evangelista,MX,2021-07-20 23:10:04,17.9,-95.1333,87.12,69,80,5.08,broken clouds
381,Rocha,UY,2021-07-20 23:09:15,-34.4833,-54.3333,46.4,75,7,9.13,clear sky
382,San Felipe,VE,2021-07-20 23:10:05,10.3399,-68.7425,73.69,94,25,5.77,scattered clouds
383,Ransang,PH,2021-07-20 23:10:05,8.9603,117.5828,81.0,82,100,9.64,overcast clouds
384,Bethel,US,2021-07-20 23:06:32,41.3712,-73.414,83.08,80,0,0.92,clear sky
385,Severomorsk,RU,2021-07-20 23:10:07,69.0689,33.4162,39.6,84,71,11.3,broken clouds
386,Lata,PT,2021-07-20 23:10:07,40.1629,-8.3327,65.05,96,41,3.22,scattered clouds
387,Turukhansk,RU,2021-07-20 23:10:08,65.8167,87.9833,54.19,72,7,2.39,clear sky
388,Jining,CN,2021-07-20 23:07:16,35.405,116.5814,75.74,94,100,11.95,overcast clouds
389,Ancud,CL,2021-07-20 23:08:58,-41.8697,-73.8203,51.33,94,97,4.12,overcast clouds
390,Talaya,RU,2021-07-20 23:10:08,61.3833,152.75,72.66,48,91,1.83,overcast clouds
391,Senno,RU,2021-07-20 23:10:09,59.5336,33.9167,57.49,69,84,6.17,light rain
392,Mutsu,JP,2021-07-20 23:10:09,41.2894,141.2169,84.99,77,73,2.33,broken clouds
393,Kaeo,NZ,2021-07-20 23:10:10,-35.1,173.7833,58.32,93,100,12.53,light rain
394,Yamada,JP,2021-07-20 23:10:10,39.4667,141.95,78.8,77,68,4.61,broken clouds
395,Grindavik,IS,2021-07-20 23:06:25,63.8424,-22.4338,50.56,100,90,14.97,light intensity drizzle
396,Veraval,IN,2021-07-20 23:10:10,20.9,70.3667,82.69,83,100,23.58,overcast clouds
397,Baherden,TM,2021-07-20 23:10:11,38.4362,57.4316,90.28,19,0,8.37,clear sky
398,Buala,SB,2021-07-20 23:10:11,-8.145,159.5921,82.36,78,97,8.08,light rain
399,Paris,FR,2021-07-20 23:09:31,48.8534,2.3488,71.38,75,0,6.91,clear sky
400,Bathsheba,BB,2021-07-20 23:10:12,13.2167,-59.5167,83.01,78,40,19.57,scattered clouds
401,Bar Harbor,US,2021-07-20 23:06:47,44.3876,-68.2039,74.34,88,20,3.44,few clouds
402,Bara,NG,2021-07-20 23:10:12,10.3744,10.7288,78.3,76,100,7.74,light rain
403,Provideniya,RU,2021-07-20 23:09:21,64.3833,-173.3,51.91,71,75,6.71,light rain
404,Vardo,NO,2021-07-20 23:07:44,70.3705,31.1107,42.42,93,93,16.15,overcast clouds
405,Biak,ID,2021-07-20 23:05:29,-0.9131,122.8766,75.36,88,67,5.95,light rain
406,Tsuruoka,JP,2021-07-20 23:10:13,38.7217,139.8217,81.61,69,35,0.74,scattered clouds
407,Tabou,CI,2021-07-20 23:10:13,4.423,-7.3528,76.5,73,25,7.85,scattered clouds
408,Elliot,ZA,2021-07-20 23:10:13,-31.3333,27.85,44.2,35,100,2.35,overcast clouds
409,Hanmer Springs,NZ,2021-07-20 23:10:13,-42.5167,172.8167,48.79,62,99,4.32,overcast clouds
410,Santa Cecilia,BR,2021-07-20 23:10:14,-26.9608,-50.4269,40.69,77,88,2.06,overcast clouds
411,Mafinga,TZ,2021-07-20 23:10:14,-7.25,35.0667,64.02,48,2,4.85,clear sky
412,Dalbandin,PK,2021-07-20 23:10:14,28.8947,64.4101,84.13,16,0,10.45,clear sky
413,Acarau,BR,2021-07-20 23:10:15,-2.8856,-40.12,79.56,82,5,17.49,clear sky
414,Fairbanks,US,2021-07-20 23:05:26,64.8378,-147.7164,87.6,34,1,10.36,smoke
415,Harper,LR,2021-07-20 23:10:15,4.375,-7.7169,76.75,72,30,8.25,scattered clouds
416,Srandakan,ID,2021-07-20 23:10:15,-7.9386,110.2506,75.52,88,59,6.22,broken clouds
417,Sorland,NO,2021-07-20 23:10:16,67.667,12.6934,49.8,77,100,22.12,overcast clouds
418,Birao,CF,2021-07-20 23:10:16,10.2849,22.7882,71.08,95,84,3.65,broken clouds
419,Yarada,IN,2021-07-20 23:10:16,17.65,83.2667,80.53,85,100,9.06,overcast clouds
420,Vokhtoga,RU,2021-07-20 23:10:17,58.8147,41.0461,54.32,73,54,4.68,broken clouds
421,Agadir,MA,2021-07-20 23:10:18,30.4202,-9.5982,68.45,75,0,5.19,clear sky
422,Hearst,CA,2021-07-20 23:09:18,49.6835,-83.6665,72.1,33,52,7.61,broken clouds
423,Vercheres,CA,2021-07-20 23:10:19,45.7834,-73.3492,74.39,82,99,10.89,overcast clouds
424,Iquitos,PE,2021-07-20 23:10:06,-3.7481,-73.2472,78.84,78,40,3.44,scattered clouds
425,Pangai,TO,2021-07-20 23:10:19,-19.8,-174.35,77.41,73,12,16.53,few clouds
426,Goure,NE,2021-07-20 23:08:24,13.9835,10.2704,85.01,45,69,13.2,broken clouds
427,Weiser,US,2021-07-20 23:10:19,44.251,-116.9693,93.31,31,87,6.22,overcast clouds
428,Changtu,CN,2021-07-20 23:10:20,42.7788,124.0955,76.1,83,55,4.41,broken clouds
429,Alice Springs,AU,2021-07-20 23:04:43,-23.7,133.8833,45.95,61,0,5.75,clear sky
430,Zhoucheng,CN,2021-07-20 23:10:20,35.9122,116.3117,75.27,93,100,8.99,light rain
431,Krasnoselkup,RU,2021-07-20 23:10:20,65.7,82.4667,54.61,66,1,5.64,clear sky
432,Panaba,MX,2021-07-20 23:10:21,21.2833,-88.2667,88.2,57,54,16.91,broken clouds
433,Tommot,RU,2021-07-20 23:10:21,58.9564,126.2925,72.0,81,72,6.85,broken clouds
434,Tokur,RU,2021-07-20 23:10:21,53.1333,132.9,67.77,92,78,4.76,light rain
435,Filingue,NE,2021-07-20 23:10:09,14.3521,3.3168,92.08,43,10,7.23,clear sky
436,Raeren,BE,2021-07-20 23:10:22,50.6677,6.1168,59.77,88,0,3.33,clear sky
437,Flinders,AU,2021-07-20 23:08:40,-34.5833,150.8552,52.21,54,88,5.99,overcast clouds
438,Aklavik,CA,2021-07-20 23:10:22,68.2191,-135.0107,84.25,29,9,12.88,clear sky
439,Novyy Urengoy,RU,2021-07-20 23:10:22,66.0833,76.6333,58.15,71,80,11.97,broken clouds
440,Skibbereen,IE,2021-07-20 23:10:23,51.55,-9.2667,66.0,90,34,5.95,scattered clouds
441,Tuatapere,NZ,2021-07-20 23:07:42,-46.1333,167.6833,43.83,80,100,5.77,overcast clouds
442,Kangaatsiaq,GL,2021-07-20 23:10:23,68.3065,-53.4641,43.27,87,100,3.15,overcast clouds
443,Muzhi,RU,2021-07-20 23:10:23,65.3667,64.6667,52.97,74,72,5.61,broken clouds
444,Ahuimanu,US,2021-07-20 23:10:24,21.4447,-157.8378,87.51,62,40,17.27,scattered clouds
445,Teya,RU,2021-07-20 23:10:24,60.3778,92.6267,57.76,73,93,3.36,overcast clouds
446,Weihe,CN,2021-07-20 23:10:24,32.9952,105.3247,66.34,97,8,0.69,clear sky
447,Yatou,CN,2021-07-20 23:10:24,37.15,122.3833,78.53,78,66,3.78,light rain
448,Sal Rei,CV,2021-07-20 23:10:25,16.1833,-22.9167,75.76,82,50,2.33,scattered clouds
449,Lac Du Bonnet,CA,2021-07-20 23:10:25,50.2536,-96.0612,81.64,42,100,3.44,overcast clouds
450,Agadez,NE,2021-07-20 23:10:26,19.75,10.25,93.31,16,1,9.46,clear sky
451,Shingu,JP,2021-07-20 23:06:25,33.7333,135.9833,81.59,75,39,7.85,scattered clouds
452,Marevo,RU,2021-07-20 23:10:26,57.3146,32.0804,53.94,79,14,5.7,few clouds
453,Camacha,PT,2021-07-20 23:08:11,33.0833,-16.3333,68.76,83,40,11.5,scattered clouds
454,Longyearbyen,SJ,2021-07-20 23:10:26,78.2186,15.6401,39.04,81,75,3.44,broken clouds
455,San Pedro,PH,2021-07-20 23:10:27,14.35,121.0167,79.36,92,100,12.17,overcast clouds
456,Roma,US,2021-07-20 23:07:59,43.2128,-75.4557,78.94,69,75,4.61,thunderstorm
457,Muros,ES,2021-07-20 23:09:14,42.7762,-9.0603,66.7,88,37,5.68,scattered clouds
458,Areosa,PT,2021-07-20 23:10:27,41.7178,-8.8571,67.32,97,29,9.48,scattered clouds
459,Honiara,SB,2021-07-20 23:06:13,-9.4333,159.95,84.42,70,52,4.23,broken clouds
460,Snasa,NO,2021-07-20 23:10:28,64.2457,12.3778,48.29,97,100,6.64,overcast clouds
461,Evensk,RU,2021-07-20 23:10:28,61.95,159.2333,55.45,76,47,7.94,scattered clouds
462,Opuwo,NA,2021-07-20 23:10:28,-18.0607,13.84,59.13,36,0,6.67,clear sky
463,Doha,QA,2021-07-20 23:07:55,25.2867,51.5333,94.98,66,0,8.05,clear sky
464,Necochea,AR,2021-07-20 23:10:28,-38.5473,-58.7368,47.03,76,47,8.81,scattered clouds
465,Viransehir,TR,2021-07-20 23:10:29,37.2353,39.7631,84.56,29,0,6.33,clear sky
466,Tubuala,PA,2021-07-20 23:10:29,9.5167,-79.0333,87.33,82,20,9.28,few clouds
467,Aasiaat,GL,2021-07-20 23:08:14,68.7098,-52.8699,38.08,92,97,5.99,overcast clouds
468,Dumas,US,2021-07-20 23:10:30,35.8656,-101.9732,86.04,42,1,12.66,clear sky
469,Kerouane,GN,2021-07-20 23:10:30,9.2667,-9.0167,70.45,94,91,3.87,overcast clouds
470,Nanzhang,CN,2021-07-20 23:10:30,31.7765,111.8386,76.32,91,100,3.33,light rain
471,Kholodnyy,RU,2021-07-20 23:10:30,62.7167,147.95,74.93,44,74,4.32,broken clouds
472,Egvekinot,RU,2021-07-20 23:10:31,66.3167,-179.1667,41.23,73,96,6.46,overcast clouds
473,Newport,GB,2021-07-20 23:10:31,51.5877,-2.9984,71.53,79,0,3.56,clear sky
474,Shymkent,KZ,2021-07-20 23:10:31,42.3,69.6,77.59,34,40,6.71,scattered clouds
475,Frankfort,ZA,2021-07-20 23:10:32,-27.2667,28.4833,40.41,46,0,5.61,clear sky
476,Leningradskiy,RU,2021-07-20 23:10:32,69.3833,178.4167,37.89,73,23,10.16,few clouds
477,Korla,CN,2021-07-20 23:10:33,41.7597,86.1469,77.52,43,39,3.71,scattered clouds
478,Cuiluan,CN,2021-07-20 23:10:33,47.72,128.648,76.62,80,65,2.73,broken clouds
479,Banjar,ID,2021-07-20 23:10:30,-8.19,114.9675,76.86,89,76,5.44,broken clouds
480,Basco,PH,2021-07-20 23:10:33,20.4487,121.9702,82.45,81,100,17.92,overcast clouds
481,Arkhangelskoye,RU,2021-07-20 23:10:34,55.8549,35.3287,55.22,77,71,4.21,broken clouds
482,Fuxin,CN,2021-07-20 23:10:34,42.0156,121.6589,75.92,87,33,7.47,scattered clouds
483,Delijan,IR,2021-07-20 23:07:16,33.9905,50.6838,81.1,21,3,1.97,clear sky
484,Miraflores,MX,2021-07-20 23:10:35,19.2167,-98.8083,73.81,84,96,3.83,overcast clouds
485,Kadoma,JP,2021-07-20 23:10:35,34.7333,135.5833,86.67,94,41,6.24,scattered clouds
486,Port Hedland,AU,2021-07-20 23:05:33,-20.3167,118.5667,60.85,100,31,8.05,scattered clouds
487,Tefe,BR,2021-07-20 23:10:35,-3.3542,-64.7114,78.91,83,75,0.0,broken clouds
488,Canico,PT,2021-07-20 23:10:35,32.6333,-16.85,72.72,82,40,10.36,scattered clouds
489,Tete,MZ,2021-07-20 23:10:36,-16.1564,33.5867,66.83,56,1,2.01,clear sky
490,Tarakan,ID,2021-07-20 23:10:36,3.3,117.6333,80.02,83,73,5.03,heavy intensity rain
491,Gold Coast,AU,2021-07-20 23:10:37,-28.0,153.4333,59.2,55,0,11.01,clear sky
492,Juneau,US,2021-07-20 23:09:24,58.3019,-134.4197,74.84,68,40,9.22,scattered clouds
493,Pacific Grove,US,2021-07-20 23:10:29,36.6177,-121.9166,93.61,81,1,5.99,clear sky
494,Pontianak,ID,2021-07-20 23:10:37,-0.0333,109.3333,75.18,100,40,4.61,scattered clouds
495,Zaltan,LY,2021-07-20 23:10:37,32.947,11.8665,76.78,72,0,4.83,clear sky
496,Bomet,KE,2021-07-20 23:10:38,-0.7813,35.3416,56.14,76,95,2.28,overcast clouds
497,Kottagudem,IN,2021-07-20 23:10:38,17.55,80.6333,75.36,95,100,10.54,moderate rain
498,Abnub,EG,2021-07-20 23:10:38,27.2696,31.1511,91.85,21,1,5.32,clear sky
499,Linhares,BR,2021-07-20 23:08:09,-19.3911,-40.0722,66.04,66,80,8.34,broken clouds
500,Volchikha,RU,2021-07-20 23:10:39,52.0333,80.3833,58.51,82,90,6.91,overcast clouds
501,Port Keats,AU,2021-07-20 23:09:11,-14.25,129.55,70.12,26,12,8.16,few clouds
502,Marck,FR,2021-07-20 23:10:39,50.949,1.9433,67.98,85,1,6.71,clear sky
503,Atar,MR,2021-07-20 23:10:40,20.5169,-13.0499,95.59,10,10,8.12,clear sky
504,Dabat,ET,2021-07-20 23:10:40,12.9842,37.765,53.6,90,100,2.59,overcast clouds
505,Ostersund,SE,2021-07-20 23:10:41,63.1792,14.6357,46.85,81,20,13.8,few clouds
506,Lejanias,CO,2021-07-20 23:10:41,3.5251,-74.0216,71.11,93,44,1.1,scattered clouds
507,Boa Vista,BR,2021-07-20 23:10:41,2.8197,-60.6733,78.78,78,75,6.91,heavy intensity rain
508,Waipawa,NZ,2021-07-20 23:10:42,-41.4122,175.5153,51.03,68,96,9.04,overcast clouds
509,Eyl,SO,2021-07-20 23:10:42,7.9803,49.8164,76.5,77,6,22.84,clear sky
510,Srinagar,IN,2021-07-20 23:10:42,34.0833,74.8167,64.54,88,69,0.49,broken clouds
511,Dyersburg,US,2021-07-20 23:06:09,36.0345,-89.3856,86.88,61,1,9.22,clear sky
512,Sapa,PH,2021-07-20 23:10:43,5.1544,120.3241,82.87,78,76,9.08,broken clouds
513,Ashoknagar,IN,2021-07-20 23:10:43,24.5667,77.7167,78.3,83,100,16.84,overcast clouds
514,Vila,PT,2021-07-20 23:10:43,42.0304,-8.1588,61.74,91,39,2.39,scattered clouds
515,Ambilobe,MG,2021-07-20 23:10:31,-13.2,49.05,68.61,75,0,5.35,clear sky
516,Hervey Bay,AU,2021-07-20 23:10:44,-25.2986,152.8535,59.02,55,0,5.99,clear sky
517,Isla Vista,US,2021-07-20 23:10:44,34.4133,-119.861,99.68,45,1,11.5,clear sky
518,Qaqortoq,GL,2021-07-20 23:09:22,60.7167,-46.0333,46.9,94,100,12.75,light rain
519,Vanderhoof,CA,2021-07-20 23:10:45,54.0166,-124.0198,72.66,45,63,4.03,broken clouds
520,Caledon,ZA,2021-07-20 23:10:45,-34.23,19.4265,45.16,84,16,7.99,few clouds
521,Olafsvik,IS,2021-07-20 23:10:45,64.8945,-23.7142,52.0,95,97,16.02,overcast clouds
522,Alyangula,AU,2021-07-20 23:10:45,-13.8483,136.4192,73.54,53,20,18.16,few clouds
523,Lakes Entrance,AU,2021-07-20 23:10:46,-37.8811,147.981,47.57,79,78,11.79,broken clouds
524,Shimoda,JP,2021-07-20 23:08:56,34.6667,138.95,85.1,71,11,4.43,few clouds
525,Kemalpasa,TR,2021-07-20 23:10:46,38.4262,27.4173,76.1,81,0,1.7,clear sky
