City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Havre-Saint-Pierre,CA,2021-07-17 21:18:02,50.2334,-63.5986,62.96,77,90,13.8
293,Poum,NC,2021-07-17 21:18:02,-20.2333,164.0167,74.23,74,1,3.42
294,Cayenne,GF,2021-07-17 21:18:02,4.9333,-52.3333,84.24,77,0,1.99
295,Chato,TZ,2021-07-17 21:18:03,-2.6378,31.7669,68.67,45,52,4.45
296,Shar,KZ,2021-07-17 21:18:03,49.5886,81.0453,65.28,38,32,9.19
297,Victoria Point,AU,2021-07-17 21:18:03,-27.5833,153.3,54.99,67,16,1.01
298,Jinchang,CN,2021-07-17 21:18:04,38.4953,102.1739,76.93,29,65,4.23
299,Pueblo,US,2021-07-17 21:16:15,38.2545,-104.6091,94.48,32,1,1.99
300,Nangong,CN,2021-07-17 21:18:04,37.3581,115.3744,75.29,88,35,2.95
301,Tabou,CI,2021-07-17 21:18:05,4.423,-7.3528,76.06,81,94,10.2
302,Pangnirtung,CA,2021-07-17 21:18:05,66.1451,-65.7125,59.58,62,47,3.56
303,Faanui,PF,2021-07-17 21:18:06,-16.4833,-151.75,79.3,73,9,20.58
304,Sao Sebastiao,BR,2021-07-17 21:18:06,-23.76,-45.4097,67.95,91,48,3.76
305,Traverse City,US,2021-07-17 21:15:56,44.7631,-85.6206,83.84,48,20,8.05
306,Tabory,RU,2021-07-17 21:18:07,58.5198,64.5495,57.31,74,67,3.8
307,Teya,RU,2021-07-17 21:16:39,60.3778,92.6267,54.46,97,100,2.26
308,Uribia,CO,2021-07-17 21:18:07,11.7139,-72.266,93.7,36,18,23.69
309,Zyryanka,RU,2021-07-17 21:16:11,65.75,150.85,49.44,95,100,25.77
310,Silver City,US,2021-07-17 21:18:08,32.7701,-108.2803,87.31,31,1,4.0
311,Aleksandrovskoye,RU,2021-07-17 21:18:08,44.7142,43.0008,71.74,43,1,5.06
312,Matara,LK,2021-07-17 21:18:08,5.9485,80.5353,79.3,82,93,13.91
313,Pakruojis,LT,2021-07-17 21:18:08,55.9667,23.8667,72.39,60,62,6.87
314,Banda Aceh,ID,2021-07-17 21:13:38,5.5577,95.3222,78.1,76,48,12.95
315,Genhe,CN,2021-07-17 21:18:09,50.7833,121.5167,63.14,82,100,4.34
316,Lagoa Da Canoa,BR,2021-07-17 21:18:09,-9.8297,-36.7378,69.82,92,53,6.73
317,Asyut,EG,2021-07-17 21:15:12,27.181,31.1837,92.08,19,6,6.6
318,Kasulu,TZ,2021-07-17 21:18:10,-4.5767,30.1025,63.61,62,84,2.33
319,Bourail,NC,2021-07-17 21:18:10,-21.5667,165.4833,71.87,69,2,3.24
320,Takoradi,GH,2021-07-17 21:18:11,4.8845,-1.7554,75.76,82,48,6.73
321,Coihaique,CL,2021-07-17 21:18:11,-45.5752,-72.0662,41.61,70,75,3.44
322,Kamariotissa,GR,2021-07-17 21:18:11,40.4833,25.4667,77.05,76,0,13.33
323,Ilulissat,GL,2021-07-17 21:18:11,69.2167,-51.1,53.62,54,75,4.61
324,Bhadrachalam,IN,2021-07-17 21:18:12,17.6667,80.8833,78.53,93,100,3.18
325,Porto Santo,PT,2021-07-17 21:18:12,33.072,-16.3415,69.71,77,20,12.66
326,Semey,KZ,2021-07-17 21:18:12,50.4111,80.2275,66.97,45,69,9.51
327,Rongcheng,CN,2021-07-17 21:18:13,30.634,117.8517,74.17,94,98,2.59
328,Ahipara,NZ,2021-07-17 21:18:13,-35.1667,173.1667,60.3,85,100,15.5
329,Aden,YE,2021-07-17 21:15:55,12.7794,45.0367,84.85,76,99,15.17
330,Coahuayana,MX,2021-07-17 21:18:13,18.7333,-103.6833,85.48,66,99,4.27
331,Jaszszentandras,HU,2021-07-17 21:18:14,47.5833,20.1833,75.06,81,18,7.23
332,Biloela,AU,2021-07-17 21:18:14,-24.4167,150.5,48.42,65,0,6.73
333,Gimli,CA,2021-07-17 21:18:14,50.6336,-96.9907,90.43,51,0,12.66
334,Cedartown,US,2021-07-17 21:14:38,34.0537,-85.255,87.84,89,100,7.27
335,Henties Bay,NA,2021-07-17 21:18:15,-22.116,14.2845,67.86,58,19,11.1
336,Pinhao,BR,2021-07-17 21:18:15,-25.6956,-51.6597,53.49,93,89,5.84
337,Dauphin,CA,2021-07-17 21:18:15,51.1494,-100.0502,86.14,62,1,11.5
338,Sobolevo,RU,2021-07-17 21:18:16,54.4299,31.8996,71.85,69,78,1.34
339,Kudahuvadhoo,MV,2021-07-17 21:18:16,2.6708,72.8944,82.71,76,77,10.38
340,Sisimiut,GL,2021-07-17 21:18:17,66.9395,-53.6735,52.2,74,39,1.95
341,Davydivka,UA,2021-07-17 21:18:17,48.121,25.5646,75.42,73,30,4.34
342,Ishigaki,JP,2021-07-17 21:18:17,24.3448,124.1572,80.73,94,40,8.05
343,Ambagarh Chauki,IN,2021-07-17 21:18:17,20.7833,80.7167,81.1,73,100,6.76
344,Acarau,BR,2021-07-17 21:18:18,-2.8856,-40.12,80.28,74,22,13.06
345,Treinta Y Tres,UY,2021-07-17 21:18:18,-33.2333,-54.3833,45.46,67,2,9.57
346,Cruzeiro Do Sul,BR,2021-07-17 21:18:18,-29.5128,-51.9853,57.07,86,32,3.22
347,Podosinovets,RU,2021-07-17 21:18:20,60.2776,47.0659,62.87,80,64,4.18
348,Olean,US,2021-07-17 21:18:20,42.0776,-78.4297,76.08,98,100,4.99
349,Korem,ET,2021-07-17 21:18:20,12.5058,39.5228,57.16,76,100,9.8
350,Korla,CN,2021-07-17 21:17:02,41.7597,86.1469,79.75,31,99,15.75
351,Lowestoft,GB,2021-07-17 21:18:21,52.4752,1.7516,69.42,77,0,2.8
352,Olafsvik,IS,2021-07-17 21:18:21,64.8945,-23.7142,48.94,87,36,12.93
353,Hatsukaichi,JP,2021-07-17 21:18:22,34.35,132.3333,75.56,70,100,3.0
354,Buchanan,LR,2021-07-17 21:17:20,5.8808,-10.0467,76.96,88,100,8.46
355,Hami,CN,2021-07-17 21:18:22,42.8,93.45,79.23,30,29,11.72
356,Jian,CN,2021-07-17 21:18:22,27.1172,114.9793,76.8,87,100,0.92
357,Tessalit,ML,2021-07-17 21:18:23,20.1986,1.0114,97.41,11,23,8.32
358,Okha,RU,2021-07-17 21:18:23,53.5739,142.9478,62.22,76,7,15.3
359,Hualmay,PE,2021-07-17 21:18:23,-11.0964,-77.6139,66.33,75,16,10.98
360,Vila Franca Do Campo,PT,2021-07-17 21:17:35,37.7167,-25.4333,68.41,68,27,5.14
361,Nishihara,JP,2021-07-17 21:18:24,26.1842,127.7558,82.45,91,40,9.22
362,Weligama,LK,2021-07-17 21:18:24,5.9667,80.4167,79.43,81,95,14.54
363,Gardendale,US,2021-07-17 21:18:24,33.6601,-86.8128,82.38,82,75,8.05
364,Kigorobya,UG,2021-07-17 21:18:25,1.6162,31.3089,69.85,62,100,3.47
365,Nova Era,BR,2021-07-17 21:18:25,-19.75,-43.0375,63.3,52,0,2.15
366,Broken Hill,AU,2021-07-17 21:18:25,-31.95,141.4333,41.52,81,37,6.11
367,Mogadishu,SO,2021-07-17 21:18:26,2.0371,45.3438,76.82,83,71,21.59
368,Chicama,PE,2021-07-17 21:18:26,-7.8447,-79.1469,66.74,67,10,10.65
369,Kem,RU,2021-07-17 21:18:26,64.9555,34.5793,62.62,56,34,7.14
370,Laguna,US,2021-07-17 21:18:27,38.421,-121.4238,102.43,27,1,3.0
371,Luancheng,CN,2021-07-17 21:18:27,37.8792,114.6517,73.56,92,100,2.21
372,Te Anau,NZ,2021-07-17 21:18:09,-45.4167,167.7167,45.91,93,100,2.71
373,Laiyang,CN,2021-07-17 21:18:27,36.9758,120.7136,71.35,96,92,4.47
374,Berlevag,NO,2021-07-17 21:18:28,70.8578,29.0864,50.95,81,65,15.64
375,Winnemucca,US,2021-07-17 21:13:55,40.973,-117.7357,95.05,8,1,3.44
376,Luderitz,NA,2021-07-17 21:18:28,-26.6481,15.1594,66.69,32,0,7.76
377,Makakilo City,US,2021-07-17 21:18:28,21.3469,-158.0858,82.72,60,90,10.36
378,Male,MV,2021-07-17 21:18:29,4.1748,73.5089,81.99,79,54,11.56
379,Saint-Leu,RE,2021-07-17 21:18:29,-21.15,55.2833,67.06,69,80,1.7
380,Vila Velha,BR,2021-07-17 21:18:29,-20.3297,-40.2925,75.15,78,0,13.8
381,Santa Maria,BR,2021-07-17 21:18:30,-29.6842,-53.8069,54.09,75,4,8.99
382,Salalah,OM,2021-07-17 21:18:30,17.0151,54.0924,77.09,94,90,4.61
383,Binghamton,US,2021-07-17 21:18:30,42.0987,-75.918,83.77,78,75,10.36
384,Cidreira,BR,2021-07-17 21:18:31,-30.1811,-50.2056,59.14,73,9,11.97
385,Kailua,US,2021-07-17 21:18:31,21.4022,-157.7394,84.18,66,1,14.97
386,Cigand,HU,2021-07-17 21:18:31,48.2556,21.892,78.48,68,1,7.07
387,Antalaha,MG,2021-07-17 21:18:32,-14.9003,50.2788,66.29,85,15,6.49
388,Abha,SA,2021-07-17 21:17:20,18.2164,42.5053,73.22,31,0,0.0
389,Reconquista,AR,2021-07-17 21:18:32,-29.15,-59.65,54.97,38,0,9.62
390,Lincoln,US,2021-07-17 21:18:22,40.8,-96.667,85.89,72,20,5.01
391,Pimentel,PE,2021-07-17 21:18:32,-6.8367,-79.9342,73.69,64,0,16.11
392,Mende,FR,2021-07-17 21:18:33,44.6667,3.5,53.78,93,1,9.28
393,Saint-Georges,GD,2021-07-17 21:18:33,12.0564,-61.7485,79.11,86,48,12.08
394,Severnyy,RU,2021-07-17 21:18:33,50.677,36.5532,73.44,78,0,4.47
395,Odweyne,SO,2021-07-17 21:18:34,9.4092,45.064,70.52,54,66,17.87
396,Kichera,RU,2021-07-17 21:18:34,55.9375,110.0997,62.85,91,99,0.72
397,Lillooet,CA,2021-07-17 21:18:34,50.6856,-121.942,81.32,32,99,4.65
398,Quelimane,MZ,2021-07-17 21:18:35,-17.8786,36.8883,66.15,94,75,9.22
399,Dubbo,AU,2021-07-17 21:15:23,-32.25,148.6167,44.73,93,90,8.05
400,Villanueva De La Serena,ES,2021-07-17 21:18:35,38.9766,-5.7974,87.84,20,0,8.57
401,Manturovo,RU,2021-07-17 21:18:36,58.3353,44.7619,63.1,98,34,3.78
402,Do Gonbadan,IR,2021-07-17 21:18:36,30.3586,50.7981,87.89,51,40,0.0
403,Hamilton,US,2021-07-17 21:16:01,39.1834,-84.5333,84.65,72,20,1.99
404,Poltavka,RU,2021-07-17 21:18:37,54.3663,71.7632,57.04,91,83,1.92
405,Kahului,US,2021-07-17 21:18:37,20.8947,-156.47,86.97,72,40,17.27
406,Owando,CG,2021-07-17 21:18:37,-0.4819,15.8999,81.77,44,98,1.41
407,Cartagena,CO,2021-07-17 21:15:02,10.3997,-75.5144,87.42,70,40,9.22
408,Morshansk,RU,2021-07-17 21:18:38,53.4435,41.8107,69.67,78,2,3.51
409,Rawson,AR,2021-07-17 21:18:38,-43.3002,-65.1023,45.05,64,97,21.16
410,Kavaratti,IN,2021-07-17 21:18:38,10.5669,72.642,82.31,78,96,20.94
411,Marrakesh,MA,2021-07-17 21:18:35,31.6315,-8.0083,95.07,14,20,8.05
412,Padang,ID,2021-07-17 21:18:39,-0.9492,100.3543,75.7,80,30,3.65
413,Bjornevatn,NO,2021-07-17 21:18:39,69.6672,29.9847,52.14,93,74,5.75
414,Dhidhdhoo,MV,2021-07-17 21:14:24,6.8833,73.1,81.27,82,100,11.92
415,Rabo De Peixe,PT,2021-07-17 21:18:39,37.8,-25.5833,67.51,77,20,10.36
416,Lakatoro,VU,2021-07-17 21:18:40,-16.0999,167.4164,80.62,78,8,9.4
417,Flin Flon,CA,2021-07-17 21:18:40,54.7682,-101.865,55.24,71,90,2.3
418,Oskarshamn,SE,2021-07-17 21:18:40,57.2645,16.4484,73.17,54,2,11.48
419,San,ML,2021-07-17 21:18:08,13.3034,-4.8956,90.75,43,78,5.26
420,Huarmey,PE,2021-07-17 21:18:41,-10.0681,-78.1522,68.49,73,14,11.12
421,Revelstoke,CA,2021-07-17 21:18:41,50.9832,-118.2023,82.42,44,20,3.44
422,Shelburne,CA,2021-07-17 21:15:13,44.0787,-80.2041,75.24,42,100,8.99
423,Bridlington,GB,2021-07-17 21:18:41,54.0831,-0.1919,73.42,84,0,3.58
424,North Bend,US,2021-07-17 21:18:37,43.4065,-124.2243,75.92,71,1,18.41
425,Micheweni,TZ,2021-07-17 21:18:42,-4.9667,39.8333,75.81,77,28,14.5
426,Sydney,AU,2021-07-17 21:18:12,-33.8679,151.2073,52.72,70,20,1.01
427,Alofi,NU,2021-07-17 21:18:42,-19.0595,-169.9187,76.89,88,13,11.5
428,Khvorostyanka,RU,2021-07-17 21:18:43,52.6096,48.9597,73.33,57,12,6.91
429,Roald,NO,2021-07-17 21:18:43,62.5833,6.1333,56.34,76,75,18.41
430,Podor,MR,2021-07-17 21:18:43,16.6527,-14.9587,90.7,44,24,19.33
431,Hofn,IS,2021-07-17 21:18:44,64.2539,-15.2082,54.72,74,10,7.09
432,Guane,CU,2021-07-17 21:18:45,22.2025,-84.0875,87.57,60,34,10.71
433,Tobias Barreto,BR,2021-07-17 21:18:45,-11.1839,-37.9983,72.7,80,93,9.4
434,Clarence Town,AU,2021-07-17 21:18:45,-32.5833,151.7833,52.95,70,8,12.8
435,Samana,DO,2021-07-17 21:18:46,19.2056,-69.3369,86.22,74,20,6.91
436,Ghugus,IN,2021-07-17 21:18:46,19.9333,79.1333,83.64,72,100,4.61
437,Stephenville,US,2021-07-17 21:15:35,32.2207,-98.2023,90.81,55,40,8.05
438,Nakamura,JP,2021-07-17 21:18:47,32.9833,132.9333,74.64,98,100,7.87
439,Belmonte,BR,2021-07-17 21:18:47,-15.8631,-38.8828,73.9,76,1,7.07
440,Saldanha,ZA,2021-07-17 21:18:47,-33.0117,17.9442,50.05,86,0,8.9
441,Pierre,US,2021-07-17 21:18:48,44.3683,-100.351,95.99,38,1,14.97
442,Svetlaya,RU,2021-07-17 21:18:48,46.5389,138.3297,74.1,83,83,5.93
443,Hohhot,CN,2021-07-17 21:18:48,40.8106,111.6522,66.49,94,0,2.24
444,Northam,GB,2021-07-17 21:18:49,51.0333,-4.2167,70.14,88,0,4.09
445,White Rock,CA,2021-07-17 21:14:05,49.0164,-122.8026,76.68,68,96,5.01
446,Vestmannaeyjar,IS,2021-07-17 21:18:28,63.4427,-20.2734,50.9,87,24,16.78
447,Loknya,RU,2021-07-17 21:18:49,56.83,30.1467,70.39,80,98,3.02
448,Prince Rupert,CA,2021-07-17 21:18:49,54.3161,-130.3201,62.69,69,75,8.05
449,Emerald,AU,2021-07-17 21:18:50,-23.5333,148.1667,47.98,53,11,7.9
450,De Aar,ZA,2021-07-17 21:18:50,-30.6497,24.0123,44.24,56,0,1.14
451,Cockburn Town,TC,2021-07-17 21:16:28,21.4612,-71.1419,84.16,65,40,18.41
452,Sorland,NO,2021-07-17 21:18:51,67.667,12.6934,53.02,84,93,13.56
453,Oneonta,US,2021-07-17 21:18:51,42.4529,-75.0638,81.45,76,100,1.01
454,Guerrero Negro,MX,2021-07-17 21:16:40,27.9769,-114.0611,79.97,52,0,15.3
455,Tiznit,MA,2021-07-17 21:16:12,29.5833,-9.5,92.8,23,29,0.74
456,Khasan,RU,2021-07-17 21:18:53,42.4308,130.6434,71.02,96,28,1.1
457,Bathsheba,BB,2021-07-17 21:18:53,13.2167,-59.5167,84.81,74,40,17.27
458,Trincomalee,LK,2021-07-17 21:18:53,8.5711,81.2335,79.03,81,100,11.54
459,Rocha,UY,2021-07-17 21:18:54,-34.4833,-54.3333,46.8,58,2,14.14
460,Meadow Lake,US,2021-07-17 21:18:54,34.8014,-106.5436,94.84,23,38,6.13
461,Cap Malheureux,MU,2021-07-17 21:18:54,-19.9842,57.6142,72.46,72,41,8.99
462,Santa Isabel,BR,2021-07-17 21:18:55,-23.3156,-46.2214,73.65,64,53,2.57
463,Yenagoa,NG,2021-07-17 21:18:55,4.9247,6.2642,75.85,85,100,4.03
464,Wajima,JP,2021-07-17 21:15:17,37.4,136.9,77.76,80,55,3.94
465,Huangzhai,CN,2021-07-17 21:18:55,38.0751,112.6595,70.21,89,100,2.91
466,Zhigansk,RU,2021-07-17 21:17:29,66.7697,123.3711,47.66,64,91,15.3
467,Dicabisagan,PH,2021-07-17 21:18:56,17.0818,122.4157,79.09,88,99,3.83
468,Mbini,GQ,2021-07-17 21:18:56,1.574,9.6134,75.94,77,89,5.28
469,Inuvik,CA,2021-07-17 21:18:56,68.3499,-133.7218,81.46,34,20,9.22
470,Saraland,US,2021-07-17 21:18:57,30.8207,-88.0706,86.0,61,90,5.32
471,Shalinskoye,RU,2021-07-17 21:18:57,55.7228,93.7594,51.37,90,9,7.49
472,Rawah,IQ,2021-07-17 21:18:57,34.4816,41.9093,95.97,16,1,11.18
473,Morros,BR,2021-07-17 21:18:58,-9.4467,-46.3003,82.62,27,1,3.49
474,Grindavik,IS,2021-07-17 21:18:58,63.8424,-22.4338,48.67,93,90,6.91
475,Manzhouli,CN,2021-07-17 21:18:58,49.6,117.4333,65.19,97,100,19.22
476,Chokurdakh,RU,2021-07-17 21:18:58,70.6333,147.9167,39.15,83,100,15.86
477,Javanrud,IR,2021-07-17 21:18:59,34.7961,46.5172,77.36,20,2,6.58
478,Oga,IT,2021-07-17 21:17:49,46.4631,10.347,57.74,93,89,7.58
479,Waiouru,NZ,2021-07-17 21:18:59,-39.4833,175.6667,46.0,87,85,12.24
480,Sao Paulo De Olivenca,BR,2021-07-17 21:19:00,-3.3783,-68.8725,80.29,72,88,1.79
481,Broome,US,2021-07-17 21:19:00,42.2506,-75.833,83.46,81,75,10.36
482,Usolye,RU,2021-07-17 21:19:00,59.4268,56.6808,63.12,75,94,2.82
483,Kununurra,AU,2021-07-17 21:19:00,-15.7667,128.7333,62.58,55,58,5.75
484,Kalaleh,IR,2021-07-17 21:19:01,37.3807,55.4916,78.4,78,0,0.0
485,Ajaccio,FR,2021-07-17 21:19:01,42.0,8.9167,71.65,60,0,2.3
486,Kismayo,SO,2021-07-17 21:19:02,-0.3582,42.5454,76.66,78,34,18.72
487,Cortez,US,2021-07-17 21:18:48,37.3489,-108.5859,90.52,26,1,10.36
488,Vydrino,RU,2021-07-17 21:19:02,51.485,104.8461,55.9,100,100,5.79
489,Progreso,MX,2021-07-17 21:19:03,21.2833,-89.6667,73.51,75,73,14.14
490,Lagunas,PE,2021-07-17 21:19:03,-5.2269,-75.6753,84.58,67,29,2.75
491,Kondinskoye,RU,2021-07-17 21:19:03,59.6481,67.41,53.65,77,21,6.71
492,Panalingaan,PH,2021-07-17 21:19:04,8.7842,117.4231,78.91,86,100,7.76
493,Huilong,CN,2021-07-17 21:19:04,31.8111,121.655,77.99,91,1,8.77
494,Flinders,AU,2021-07-17 21:19:04,-34.5833,150.8552,54.18,68,0,4.0
495,Caxito,AO,2021-07-17 21:19:05,-8.5785,13.6643,72.25,92,4,1.99
496,Monroe,US,2021-07-17 21:15:13,43.1501,-77.6831,66.58,90,90,19.57
497,Clyde River,CA,2021-07-17 21:19:05,70.4692,-68.5914,41.23,75,90,11.5
498,Leh,IN,2021-07-17 21:19:06,34.1667,77.5833,66.07,32,0,6.87
499,San Rafael,AR,2021-07-17 21:15:13,-34.6177,-68.3301,50.43,26,0,6.49
500,Eureka,US,2021-07-17 21:19:06,40.8021,-124.1637,81.68,74,25,8.01
501,Saint John,CA,2021-07-17 21:15:02,45.2727,-66.0677,77.18,64,100,6.04
502,Pavlodar,KZ,2021-07-17 21:19:06,52.3,76.95,66.0,63,40,6.71
503,Indramayu,ID,2021-07-17 21:19:07,-6.3264,108.32,77.5,78,95,8.01
504,Deputatskiy,RU,2021-07-17 21:19:07,69.3,139.9,35.37,71,100,8.88
505,Urucara,BR,2021-07-17 21:19:08,-2.5364,-57.76,81.91,71,74,2.62
506,Khao Yoi,TH,2021-07-17 21:19:08,13.2403,99.8243,74.91,82,100,2.64
507,Pathardi,IN,2021-07-17 21:19:08,19.1667,75.1833,79.14,81,100,6.46
508,Picota,PE,2021-07-17 21:19:09,-6.9197,-76.3304,88.29,65,78,2.57
509,Viseu,PT,2021-07-17 21:19:09,40.661,-7.9097,68.74,61,4,3.49
510,Uivar,RO,2021-07-17 21:19:09,45.6581,20.9058,79.11,88,85,10.02
511,Blytheville,US,2021-07-17 21:19:09,35.9273,-89.919,88.97,58,20,5.01
512,Labe,GN,2021-07-17 21:19:10,11.3182,-12.2833,66.97,92,82,1.81
513,Pitimbu,BR,2021-07-17 21:19:10,-7.4706,-34.8086,73.99,85,49,11.79
514,Luau,AO,2021-07-17 21:19:10,-10.7073,22.2247,62.65,40,78,5.14
515,Paamiut,GL,2021-07-17 21:19:11,61.994,-49.6678,45.66,95,100,1.05
516,Launceston,AU,2021-07-17 21:16:55,-41.45,147.1667,42.15,93,74,4.61
517,La Union,PE,2021-07-17 21:19:11,-5.4,-80.75,82.22,46,18,16.58
518,Santiago Del Estero,AR,2021-07-17 21:17:19,-27.7951,-64.2615,58.8,25,20,6.02
519,Sao Filipe,CV,2021-07-17 21:19:12,14.8961,-24.4956,74.01,82,100,8.95
520,Mount Isa,AU,2021-07-17 21:19:12,-20.7333,139.5,44.37,65,7,1.14
521,Lavrentiya,RU,2021-07-17 21:16:49,65.5833,-171.0,49.24,83,82,11.61
522,Yovon,TJ,2021-07-17 21:19:12,38.3141,69.0378,80.01,29,52,4.21
523,Sidi Ali,DZ,2021-07-17 21:19:13,36.0998,0.4206,78.08,52,0,2.21
524,Latung,PH,2021-07-17 21:19:13,5.5,120.8833,84.22,74,100,14.88
525,Bilma,NE,2021-07-17 21:19:14,18.6853,12.9164,94.21,9,98,5.86
526,Bonavista,CA,2021-07-17 21:19:14,48.6499,-53.1147,73.4,84,100,14.88
527,Bonoua,CI,2021-07-17 21:19:14,5.2741,-3.595,78.42,86,100,4.9
528,Shumyachi,RU,2021-07-17 21:19:15,53.8583,32.4242,70.29,77,40,3.62
529,Mnogovershinnyy,RU,2021-07-17 21:15:25,53.9353,139.9242,64.02,61,18,5.37
530,Porto Novo,BJ,2021-07-17 21:19:15,6.4965,2.6036,78.62,84,82,4.47
531,Antofagasta,CL,2021-07-17 21:17:50,-23.65,-70.4,58.28,72,100,3.58
532,Rundu,NA,2021-07-17 21:19:16,-17.9333,19.7667,57.94,50,7,8.34
533,Excelsior Springs,US,2021-07-17 21:19:16,39.3392,-94.2261,84.94,75,85,8.99
534,Kirakira,SB,2021-07-17 21:19:16,-10.4544,161.9205,81.57,83,41,10.2
535,Nuuk,GL,2021-07-17 21:19:16,64.1835,-51.7216,52.41,87,75,11.5
536,Kutum,SD,2021-07-17 21:17:24,14.2,24.6667,77.92,50,50,11.32
537,Saint Anthony,US,2021-07-17 21:15:14,45.0205,-93.218,89.65,36,1,3.0
538,Severodvinsk,RU,2021-07-17 21:19:17,64.5635,39.8302,51.91,69,15,6.96
539,Mackay,AU,2021-07-17 21:16:54,-21.15,149.2,60.17,46,56,9.48
540,Pangai,TO,2021-07-17 21:19:17,-19.8,-174.35,80.71,69,40,17.27
541,Beyneu,KZ,2021-07-17 21:15:32,45.3167,55.2,88.38,19,2,7.52
542,Arlit,NE,2021-07-17 21:19:18,18.7369,7.3853,94.03,26,5,7.18
543,Conceicao Do Araguaia,BR,2021-07-17 21:19:18,-8.2578,-49.2647,89.73,43,0,2.3
544,Junin,AR,2021-07-17 21:19:18,-34.5838,-60.9433,50.99,41,11,17.94
545,Constitucion,CL,2021-07-17 21:19:19,-35.3333,-72.4167,53.42,52,0,10.36
546,Champerico,GT,2021-07-17 21:19:19,14.3,-91.9167,93.74,69,28,6.51
547,Avera,US,2021-07-17 21:19:19,33.194,-82.5271,93.7,59,85,8.3
548,Aswan,EG,2021-07-17 21:19:20,24.0934,32.907,93.88,16,100,9.08
549,Seymchan,RU,2021-07-17 21:19:20,62.8833,152.4333,62.42,74,96,4.03
550,Murray Bridge,AU,2021-07-17 21:19:20,-35.1167,139.2667,48.85,79,56,6.33
551,Sabang,ID,2021-07-17 21:19:21,5.8933,95.3214,82.09,73,69,18.81
552,Garissa,KE,2021-07-17 21:19:21,-0.4536,39.6401,73.89,70,6,20.04
553,San Vicente,AR,2021-07-17 21:19:21,-26.6167,-54.1333,53.13,77,1,2.35
554,Juegang,CN,2021-07-17 21:19:22,32.3174,121.1855,74.8,94,4,8.57
555,Pouebo,NC,2021-07-17 21:19:22,-20.4,164.5667,74.07,66,1,0.09
556,Khandyga,RU,2021-07-17 21:19:22,62.6667,135.6,63.12,60,46,2.84
557,Tighina,MD,2021-07-17 21:19:23,46.8306,29.4711,76.28,58,12,5.28
558,Mangai,CD,2021-07-17 21:19:23,-4.05,19.5333,75.15,34,92,1.52
559,Ponta Delgada,PT,2021-07-17 21:19:23,37.7333,-25.6667,68.72,77,20,10.36
560,Maceira,PT,2021-07-17 21:19:24,39.6885,-8.8942,72.0,88,75,1.99
561,Pangkalanbuun,ID,2021-07-17 21:19:24,-2.6833,111.6167,73.96,94,100,1.39
562,Sorong,ID,2021-07-17 21:19:24,-0.8833,131.25,77.4,88,100,5.59
563,Tonj,SS,2021-07-17 21:19:25,7.2737,28.6822,70.97,96,100,3.67
564,Emba,KZ,2021-07-17 21:19:25,48.8264,58.1442,77.04,42,50,7.11
565,Puerto Baquerizo Moreno,EC,2021-07-17 21:19:26,-0.9,-89.6,76.19,78,75,16.11
566,Dunedin,NZ,2021-07-17 21:19:26,-45.8742,170.5036,49.8,92,100,11.99
567,Walvis Bay,NA,2021-07-17 21:19:26,-22.9575,14.5053,68.09,32,2,11.39
568,Khlung,TH,2021-07-17 21:19:26,12.4547,102.2214,81.91,89,99,4.97
569,Kandrian,PG,2021-07-17 21:19:27,-6.2167,149.55,77.97,89,100,6.35
570,Atbasar,KZ,2021-07-17 21:19:27,51.8,68.3333,59.76,83,26,6.17
571,Elat,IL,2021-07-17 21:19:16,29.5581,34.9482,93.04,22,0,13.8
572,Evanston,US,2021-07-17 21:14:54,42.0411,-87.6901,82.22,72,40,3.0
573,Fernandopolis,BR,2021-07-17 21:19:28,-20.2839,-50.2464,73.65,38,67,8.3
574,Lanigan,CA,2021-07-17 21:15:46,51.8501,-105.0344,87.69,30,50,12.48
575,Maumere,ID,2021-07-17 21:19:28,-8.6199,122.2111,75.99,81,94,8.66
576,Bethel,US,2021-07-17 21:15:25,41.3712,-73.414,84.69,93,77,3.38
577,Maine-Soroa,NE,2021-07-17 21:19:29,13.2114,12.0241,77.36,77,99,5.59
578,Pachmarhi,IN,2021-07-17 21:19:13,22.4667,78.4333,76.01,69,100,4.07
579,Haimen,CN,2021-07-17 21:19:29,23.1935,116.6142,78.69,85,96,6.87
580,Taksimo,RU,2021-07-17 21:19:29,56.3444,114.8794,66.15,74,94,1.14
581,Dzhebariki-Khaya,RU,2021-07-17 21:19:30,62.2167,135.8,61.25,66,45,2.42
582,Savannah Bight,HN,2021-07-17 21:19:30,16.45,-85.85,88.0,75,0,20.62
583,Taoudenni,ML,2021-07-17 21:19:31,22.6783,-3.9836,106.05,9,2,9.37
584,Langsa,ID,2021-07-17 21:19:31,4.4683,97.9683,73.87,97,82,2.86
585,Bacolod,PH,2021-07-17 21:14:46,10.6667,122.95,78.12,90,74,10.0
586,Mayor Pablo Lagerenza,PY,2021-07-17 21:19:31,-19.9309,-60.7718,67.77,68,99,6.24
587,Latehar,IN,2021-07-17 21:19:32,23.75,84.5,78.03,87,100,3.02
588,Harrisburg,US,2021-07-17 21:19:32,40.2737,-76.8844,89.29,74,20,1.01
589,Dodge City,US,2021-07-17 21:16:45,37.7528,-100.0171,92.21,45,20,9.22
